,Unnamed: 0,COUNTYID,state,city,UID,longitude,lng,num_population,male_num,female_num,rent_median,mortgage,debt,married,separated,divorced,age,edu_degree
349,34377,201,Texas,Houston,285570,29.7162007,-95.4352675,4484,2423,2061,3097.0,4148.0,0.60219,0.74362,0.00593,0.01958,37.8942,0.99378
350,37293,27,Washington,Mccleary,291110,47.0400218,-123.2725012,3719,1859,1860,1017.0,1389.0,0.66701,0.58491,0.0,0.1004,38.20303,0.8400200000000001
351,21510,139,North Carolina,Elizabeth City,261095,36.1058776,-76.09576690000002,3101,1650,1451,789.0,1367.0,0.65866,0.70902,0.01569,0.05333,40.59848,0.89199
352,17668,81,Michigan,Grand Rapids,253858,42.9201275,-85.6203633,3852,1768,2084,897.0,1184.0,0.66127,0.59747,0.00633,0.03659,37.46766,0.93895
353,34356,201,Texas,Deer Park,285525,29.6928595,-95.1010863,8797,4097,4700,1473.0,1719.0,0.76052,0.6371899999999999,0.0,0.08625,35.90028,0.92614
354,38168,55,Wisconsin,Fort Atkinson,292712,42.8730114,-88.8001608,1677,837,840,636.0,1792.0,0.73378,0.63165,0.0,0.08824,42.88513,0.94772
355,24041,1,New York,Coeymans,265987,42.4755465,-73.81121390000001,3289,1613,1676,868.0,1359.0,0.67619,0.5,0.0,0.11811,36.83762,0.90758
356,16060,23,Massachusetts,Halifax,250856,42.00281070000001,-70.863473,7684,3771,3913,1752.0,2064.0,0.7046600000000001,0.5594600000000001,0.00374,0.07721,40.13895,0.97182
357,36044,57,Utah,Ogden,288749,41.1915568,-111.993273,4039,2022,2017,854.0,1290.0,0.73477,0.5332899999999999,0.02446,0.13383,33.25128,0.93486
358,12010,31,Illinois,Evanston,243147,42.0655221,-87.68194749999998,3718,1926,1792,1243.0,2872.0,0.63925,0.5078199999999999,0.0,0.05378,37.84575,1.0
359,35515,453,Texas,Austin,287748,30.4324869,-97.6766198,3679,1881,1798,872.0,968.0,0.22222,0.36605,0.017240000000000002,0.15385,32.111090000000004,0.85126
360,29973,69,Pennsylvania,Old Forge,277314,41.3747588,-75.74409940000002,5273,2725,2548,679.0,1206.0,0.49359,0.5371199999999999,0.06329,0.1355,46.6419,0.92215
361,22869,17,New Jersey,Secaucus,263725,40.781958,-74.0676485,4980,2548,2432,1506.0,2383.0,0.79957,0.6328199999999999,0.00722,0.09192,38.55814,0.89243
362,8422,83,Florida,Silver Springs,236363,29.3160594,-81.7623823,1290,635,655,1336.0,748.0,0.29476,0.6121,0.06228,0.19395,55.16649,0.81238
363,8706,86,Florida,Hialeah,236892,25.8816305,-80.33369909999998,6291,2766,3525,1304.0,1246.0,0.7105600000000001,0.47947,0.02737,0.11548,39.06204,0.83
364,27183,49,Ohio,Columbus,272010,39.9374948,-82.9012468,2856,1255,1601,805.0,1030.0,0.77677,0.375,0.0,0.12607000000000002,35.45397,0.8891899999999999
365,36609,161,Virginia,Roanoke,289830,37.1845198,-79.9609082,5633,2541,3092,988.0,1361.0,0.5625,0.64154,0.0148,0.11934000000000003,46.09148,0.9188
366,24412,27,New York,Beacon,266666,41.5212523,-73.95372569999998,1389,1306,83,901.0,,,0.22643,0.02937,0.13833,43.01192,0.67423
367,12692,115,Illinois,Decatur,244458,39.808284,-88.8976571,5431,2646,2785,808.0,1140.0,0.55642,0.67395,0.00911,0.06648,42.64652,0.94514
368,11391,5,Idaho,Pocatello,241891,42.8874945,-112.41910590000002,3655,1823,1832,677.0,1177.0,0.6723899999999999,0.5113800000000001,0.02124,0.08801,31.332590000000003,0.93376
369,7767,21,Florida,Naples,235134,26.190054,-81.7828689,3697,1406,2291,309.0,1870.0,0.38557,0.7662399999999999,0.0,0.05401,56.68301,0.92931
370,5208,75,California,San Francisco,230321,37.7283132,-122.4682662,6788,3433,3355,2142.0,3404.0,0.79755,0.61242,0.01024,0.04708,43.38211,0.92596
371,26991,35,Ohio,Cleveland,271658,41.4833756,-81.6751152,0,0,0,,,,,,,,
372,4163,61,California,Roseville,228342,38.7756083,-121.34725559999998,3136,1204,1932,1296.0,1427.0,0.40569,0.76993,0.0,0.10216,74.65992,0.95341
373,9042,99,Florida,Boynton Beach,237507,26.5187723,-80.114622,2339,980,1359,962.0,1028.0,0.44532,0.6605,0.0,0.13166,65.18404,0.90054
374,12793,143,Illinois,Peoria,244663,40.66984220000001,-89.8177583,5026,2436,2590,761.0,1338.0,0.66433,0.6713,0.00618,0.08861000000000001,40.60631,0.95632
375,22081,109,Nebraska,Lincoln,262217,40.8296227,-96.6827142,5379,2848,2531,707.0,784.0,0.83105,0.34512,0.02222,0.06485,29.86435,0.8267200000000001
376,5159,75,California,San Francisco,230241,37.7648873,-122.4394973,3825,2391,1434,2074.0,4002.0,0.70228,0.24967,0.0,0.08118,48.5006,0.98697
377,18199,133,Michigan,Marion,254846,44.07059,-85.1791902,4091,2054,2037,574.0,977.0,0.51498,0.57072,0.01668,0.14886,40.48541,0.88738
378,12422,65,Illinois,Mc Leansboro,243903,38.1711282,-88.53364140000002,2887,1467,1420,474.0,1095.0,0.4930600000000001,0.71263,0.00267,0.09609,38.99617,0.90859
379,12580,97,Illinois,Lincolnshire,244242,42.2059708,-87.95039720000003,2831,1284,1547,1829.0,2768.0,0.7840600000000001,0.6610699999999999,0.00198,0.083,36.82696,0.96649
380,14262,177,Kansas,Topeka,247386,39.0225114,-95.6607468,4144,1982,2162,756.0,832.0,0.57486,0.5255,0.02819,0.16644,37.30971,0.68728
381,562,101,Alabama,Maxwell Afb,221379,32.403274100000004,-86.3269155,1302,651,651,657.0,705.0,0.39916,0.16896,0.02358,0.1277,30.846840000000004,0.62151
382,11661,31,Illinois,Chicago,242448,41.9587937,-87.7384,3295,1795,1500,845.0,2486.0,0.79297,0.45423,0.008879999999999999,0.012980000000000002,37.72554,0.91871
383,9155,101,Florida,New Port Richey,237708,28.2508785,-82.7139707,3756,1742,2014,713.0,984.0,0.57168,0.34386,0.02745,0.19286,40.85956,0.81866
384,35413,441,Texas,Abilene,287562,32.3627828,-99.8173143,6670,3271,3399,1527.0,1404.0,0.6038899999999999,0.63156,0.0,0.09983,35.85077000000001,0.97463
385,2233,17,California,Pollock Pines,224576,38.7685433,-120.59877790000002,4722,2053,2669,987.0,1582.0,0.69535,0.61253,0.0,0.07816000000000001,43.82126,0.86539
386,10657,255,Georgia,Griffin,240450,33.2529591,-84.2705629,4873,2441,2432,746.0,918.0,0.4569,0.2102,0.06139,0.09938,33.2361,0.6409100000000001
387,32023,91,South Carolina,Rock Hill,281171,34.8511086,-80.9339622,6126,3181,2945,593.0,1056.0,0.70472,0.58235,0.01931,0.06738,38.43799,0.8198799999999999
388,34875,303,Texas,Lubbock,286503,33.566899,-101.8790992,2110,1088,1022,1044.0,1030.0,0.45638,0.19664,0.0205,0.05499,30.38682,0.94084
389,11543,19,Illinois,Rantoul,242207,40.3077916,-88.16702690000002,4550,2304,2246,626.0,995.0,0.6310899999999999,0.63176,0.05824,0.06941,36.52601,0.87161
390,3401,37,California,Bellflower,226856,33.8737602,-118.1212147,3082,1462,1620,1075.0,2846.0,0.8450700000000001,0.32895,0.02444,0.11184,29.79706,0.8348399999999999
391,1139,11,Arizona,Morenci,222470,32.9929864,-109.3323888,3484,1774,1710,402.0,,0.0,0.46198,0.00082,0.21668,28.81256,0.89761
392,34905,309,Texas,Moody,286558,31.5470174,-97.0990524,3319,1671,1648,859.0,3249.0,0.31818,0.11369,0.0,0.0,23.294970000000006,0.9006
393,10900,3,Hawaii,Waimanalo,240924,21.3229952,-157.6872456,4478,2121,2357,677.0,1495.0,0.63097,0.48337,0.00891,0.06948,38.32798,0.90697
394,25349,61,New York,New York,268434,40.7625331,-73.9557917,3076,1322,1754,1453.0,2401.0,0.64841,0.42475,0.01589,0.03846,38.96847,0.99554
395,12860,165,Illinois,Galatia,244803,37.8087172,-88.6435984,2528,1200,1328,548.0,817.0,0.45788,0.65685,0.04162,0.10355,43.73259,0.92641
396,9280,103,Florida,Largo,237926,27.8980051,-82.7331821,6516,3058,3458,869.0,1045.0,0.07535,0.56253,0.02784,0.21388,40.8201,0.85931
397,28503,125,Oklahoma,Dale,274545,35.4127627,-97.0326,8953,3646,5307,663.0,1142.0,0.61648,0.58408,0.0018,0.10371,38.21773,0.8551799999999999
398,32235,25,Tennessee,Speedwell,281548,36.4751011,-83.8310242,2881,1433,1448,542.0,947.0,0.46652,0.55379,0.01587,0.11111,41.43951,0.78518
399,24713,47,New York,Brooklyn,267264,40.69563529999999,-73.9354275,2774,1154,1620,763.0,2243.0,0.7149800000000001,0.33512,0.04726,0.030080000000000006,36.76977,0.8317
400,4685,71,California,Rialto,229335,34.110405799999995,-117.3900615,5397,2696,2701,1521.0,1442.0,0.8538899999999999,0.52776,0.00097,0.01449,34.44247,0.58921
401,19925,189,Missouri,St Louis,258178,38.733113,-90.2356248,4224,1984,2240,901.0,1139.0,0.79791,0.29245,0.03873,0.10458,35.77069,0.8676299999999999
402,7592,11,Florida,Ft Lauderdale,234806,26.1829193,-80.17797370000002,6400,3059,3341,1064.0,1405.0,0.67911,0.28046,0.01798,0.12944,36.8734,0.8914200000000001
403,30744,127,Pennsylvania,Honesdale,278692,41.5757097,-75.25076899999998,4315,1801,2514,707.0,1017.0,0.49118,0.5090100000000001,0.02812,0.13987,39.55064,0.8432299999999999
404,6924,3,Connecticut,West Hartford,233540,41.7254495,-72.7469955,4383,2176,2207,1212.0,1951.0,0.65493,0.5253,0.00215,0.09311,39.64058,0.86082
405,21787,191,North Carolina,Fremont,261632,35.5442334,-77.8945314,3288,1758,1530,729.0,1029.0,0.46504,0.48711,0.06038,0.11262,38.25802,0.80624
406,923,107,Arkansas,Helena,222098,34.511235799999994,-90.614911,1775,873,902,544.0,1082.0,0.3125,0.26266,0.05063,0.13924,35.17484,0.7154
407,38862,61,West Virginia,Morgantown,294033,39.6763819,-79.80092040000002,4197,2087,2110,936.0,1611.0,0.71928,0.6257699999999999,0.00982,0.06748,37.10802,0.95571
408,28505,125,Oklahoma,Maud,274550,35.094426899999995,-96.8607508,1815,996,819,579.0,873.0,0.41026,0.58124,0.00528,0.13078,37.53363,0.82963
409,28093,171,Ohio,Stryker,273760,41.46797700000001,-84.4443725,4048,2386,1662,636.0,952.0,0.6533100000000001,0.45548,0.01279,0.10379,39.61524,0.8589700000000001
410,12006,31,Illinois,Morton Grove,243141,42.0333408,-87.7851412,6247,2897,3350,1398.0,1985.0,0.57948,0.6633399999999999,0.00564,0.06161000000000001,41.54828,0.93212
411,29637,29,Pennsylvania,Glenmoore,276708,40.0527002,-75.8077301,4042,2047,1995,948.0,2123.0,0.6671699999999999,0.6209,0.02165,0.03958,39.89167,0.93185
412,29201,3,Pennsylvania,Cheswick,275820,40.6117496,-79.87073640000001,6871,3380,3491,726.0,1347.0,0.5990800000000001,0.59731,0.01132,0.05485,43.22434000000001,0.94738
413,7084,9,Connecticut,Branford,233844,41.2701834,-72.7540083,3092,1439,1653,1866.0,2514.0,0.65028,0.68443,0.0,0.07022,45.65361,0.97708
414,33589,113,Texas,Dallas,284106,32.7830984,-96.834682,3029,1490,1539,699.0,891.0,0.29106,0.56184,0.07862000000000001,0.05654,37.08025,0.33553
415,22252,11,New Hampshire,Manchester,262535,42.95847929999999,-71.4651339,7369,3631,3738,915.0,1771.0,0.7202,0.42174,0.00067,0.034,34.9511,0.82119
416,280,55,Alabama,Attlla,220811,34.0013852,-86.106211,5068,2419,2649,612.0,823.0,0.50322,0.53565,0.00648,0.12176,41.43432,0.75762
417,1356,13,Arizona,Phoenix,222878,33.444070399999994,-112.0389279,931,397,534,713.0,788.0,0.41176,0.34742,0.04695,0.01878,20.78359,0.49487
418,4420,65,California,Murrieta,228831,33.5863065,-117.1879636,10671,5366,5305,1612.0,1938.0,0.91518,0.61936,0.008709999999999999,0.054820000000000015,31.4785,0.89192
419,35758,11,Utah,Woods Cross,288250,40.9284406,-111.9678556,10708,5444,5264,1089.0,1784.0,0.9003899999999999,0.6722600000000001,0.01035,0.08949,29.61249,0.97315
420,21197,89,North Carolina,Hendersonville,260494,35.3878393,-82.40319079999998,2806,1438,1368,638.0,870.0,0.37841,0.56481,0.04209,0.11785,42.58638,0.74802
421,30112,79,Pennsylvania,Wilkes Barre,277555,41.2339591,-75.90896,2442,1149,1293,766.0,954.0,0.50105,0.44114,0.05831,0.18482,41.45589,0.8826200000000001
422,22465,3,New Jersey,Ridgewood,262942,40.9886396,-74.09813740000001,5873,2941,2932,3069.0,3534.0,0.74157,0.6796800000000001,0.00232,0.07345,38.41397,0.97676
423,19162,111,Minnesota,Fergus Falls,256709,46.2406019,-96.0497177,4340,1866,2474,696.0,1047.0,0.68617,0.56394,0.0,0.05243,40.14068,0.9354
424,27833,139,Ohio,Mansfield,273255,40.7588098,-82.4705948,4332,2126,2206,660.0,906.0,0.48633,0.52398,0.05743,0.13144,39.111,0.86167
425,33875,135,Texas,Odessa,284653,31.7991479,-102.6329437,3530,1832,1698,850.0,1096.0,0.22879,0.61141,0.06616,0.1019,32.755959999999995,0.62805
426,15311,71,Louisiana,New Orleans,249399,29.9389962,-90.122206,4281,1901,2380,1074.0,3188.0,0.66667,0.09721,0.0,0.026760000000000003,25.13512,0.97361
427,11182,153,Iowa,Des Moines,241511,41.6271674,-93.6332199,3874,2028,1846,750.0,978.0,0.72383,0.44911,0.01313,0.14445,35.28954,0.88786
428,718,1,Arkansas,Stuttgart,221685,34.5311013,-91.5555611,2905,1290,1615,554.0,757.0,0.57213,0.46193,0.031889999999999995,0.17695,38.234,0.7341300000000001
429,32331,37,Tennessee,Nashville,281722,36.0978,-86.8605346,5032,2469,2563,1333.0,3130.0,0.57901,0.76183,0.00435,0.04405,40.53943,0.981
430,8155,57,Florida,Valrico,235837,27.929873600000004,-82.26092170000003,4522,2219,2303,1341.0,1393.0,0.65514,0.57043,0.017740000000000002,0.03763,39.70992,0.88982
431,24289,11,New York,Union Springs,266442,42.8173942,-76.56777559999998,4354,2108,2246,758.0,1318.0,0.60395,0.64027,0.01471,0.09842,43.65533,0.92072
432,31723,45,South Carolina,Greenville,280577,34.8077437,-82.30224150000002,8227,3969,4258,1038.0,1151.0,0.72818,0.56662,0.01838,0.04839,36.70376,0.93508
433,32590,117,Tennessee,Lewisburg,282238,35.4603273,-86.8020416,4545,2057,2488,583.0,849.0,0.52277,0.49835,0.02107,0.15668,34.44569,0.6362399999999999
434,3838,57,California,Grass Valley,227716,39.2116634,-121.0816502,5000,2327,2673,1256.0,1596.0,0.44435,0.4886,0.04974,0.1171,40.6347,0.92105
435,34393,201,Texas,Houston,285596,29.714443,-95.492511,3646,2173,1473,632.0,,0.0,0.39833,0.05801,0.04486,32.24743,0.4895
436,16624,27,Maryland,Ellicott City,251858,39.22311079999999,-76.80081170000003,4412,2059,2353,1679.0,2297.0,0.84859,0.61342,0.00447,0.06326,34.18951,0.99197
437,22716,13,New Jersey,Montclair,263441,40.8060523,-74.2117571,2411,1200,1211,1320.0,2315.0,0.8269200000000001,0.37572,0.03565,0.02987,34.87027,0.83429
438,33134,29,Texas,San Antonio,283229,29.4325252,-98.519528,3802,1946,1856,602.0,782.0,0.4453,0.52612,0.007259999999999998,0.12554,32.632,0.5624
439,5154,75,California,San Francisco,230231,37.779983,-122.4286631,5482,2486,2996,736.0,1975.0,0.61453,0.23434,0.0115,0.10481,41.84955,0.82252
440,25061,55,New York,Rochester,267898,43.1492564,-77.61522740000002,3046,1457,1589,776.0,1484.0,0.69497,0.19542,0.01145,0.10763,36.28125,0.8762700000000001
441,34497,201,Texas,Houston,285776,29.826334600000006,-95.5030621,7403,4127,3276,763.0,1215.0,0.83041,0.42799,0.01224,0.03169,29.94165,0.4913
442,33095,29,Texas,San Antonio,283151,29.4694965,-98.3518021,7160,3238,3922,1027.0,1233.0,0.7996,0.48984,0.0,0.08444,34.13353,0.91279
443,17779,99,Michigan,Armada,254078,42.85074210000001,-82.9238283,5433,2652,2781,748.0,1501.0,0.73197,0.59383,0.00804,0.10098,40.47445,0.92929
444,18048,125,Michigan,South Lyon,254575,42.4468869,-83.6023543,4803,2374,2429,693.0,2027.0,0.74388,0.68385,0.00227,0.06402000000000001,36.04736,0.95131
445,35725,3,Utah,Brigham City,288183,41.4966363,-112.0069151,2452,1256,1196,617.0,1044.0,0.63983,0.48927,0.00536,0.07725,31.30616,0.9382
446,30748,127,Pennsylvania,Lake Ariel,278697,41.3976568,-75.3722157,4155,2144,2011,934.0,1546.0,0.62715,0.51213,0.02857,0.10512,44.86501,0.8831100000000001
447,2358,25,California,Niland,224826,33.1874151,-115.462864,4373,4302,71,,2047.0,0.76667,0.19488,0.04231,0.10978,35.49062,0.56205
448,35200,423,Texas,Tyler,287124,32.4108865,-95.3754044,6514,3056,3458,888.0,1037.0,0.51918,0.61921,0.07642,0.05895,36.56524,0.76702
449,21159,83,North Carolina,Littleton,260441,36.347344,-77.7382321,3918,1731,2187,597.0,1039.0,0.44785,0.52736,0.04904,0.08884,40.14396,0.78719
450,26689,23,Ohio,Springfield,271080,39.9346966,-83.8114005,2732,1305,1427,759.0,1026.0,0.8913,0.12081,0.0097,0.04145,23.13465,0.81919
451,38981,13,Wyoming,Riverton,294240,43.0152199,-108.4720443,4951,2409,2542,619.0,1397.0,0.37415,0.42373,0.01169,0.15722,33.23308,0.8910799999999999
452,22263,11,New Hampshire,Nashua,262553,42.7447878,-71.4767104,7013,3282,3731,1241.0,1813.0,0.71094,0.53696,0.0,0.11732,36.5134,0.8819799999999999
453,11120,113,Iowa,Cedar Rapids,241381,41.971951,-91.7477129,3312,1531,1781,870.0,1140.0,0.6813899999999999,0.5768,0.0,0.06897,40.14986,0.97753
454,5002,73,California,El Cajon,229924,32.794632,-116.9069289,2343,1111,1232,2596.0,2553.0,0.7952899999999999,0.61206,0.0,0.03518,42.08935,0.98492
455,19855,165,Missouri,Platte City,258041,39.3565522,-94.7814767,6186,2867,3319,934.0,1378.0,0.6470100000000001,0.60122,0.03953,0.14595999999999998,36.70037,0.94541
456,12992,197,Illinois,Joliet,245062,41.547005,-88.0913313,3127,1496,1631,1113.0,1199.0,0.68028,0.48349,0.0,0.19358,36.07771,0.79319
457,24095,5,New York,Bronx,266104,40.8310833,-73.89848020000002,5458,2625,2833,994.0,2504.0,0.93237,0.46889,0.0473,0.053979999999999986,32.21557,0.6453
458,2027,1,California,Fremont,224194,37.5273534,-121.9028021,4116,1986,2130,3480.0,3797.0,0.71816,0.6333,0.0,0.05835,43.0546,0.94431
459,19921,187,Missouri,Farmington,258170,37.7857418,-90.4054748,6515,3339,3176,613.0,1024.0,0.65088,0.53013,0.04888,0.14589000000000002,37.57907,0.82552
460,35433,451,Texas,San Angelo,287598,31.5782494,-100.5485094,2935,1310,1625,873.0,939.0,0.51602,0.56408,0.02624,0.15742,38.33032,0.84205
461,2084,7,California,Oroville,224301,39.4867836,-121.45816409999998,2175,1147,1028,918.0,1439.0,0.48623,0.56004,0.01747,0.19651,44.20642,0.8655200000000001
462,14802,179,Kentucky,Bardstown,248441,37.7767186,-85.410842,6269,2996,3273,843.0,1183.0,0.66522,0.64323,0.00772,0.10768,38.43471,0.92608
463,18861,37,Minnesota,Farmington,256148,44.6527774,-93.1882878,4921,2214,2707,1277.0,1820.0,0.88187,0.7287399999999999,0.014819999999999996,0.08505,33.52359000000001,0.98106
464,8183,57,Florida,Wimauma,235897,27.7050804,-82.3428681,1553,766,787,1228.0,1049.0,0.3797,0.69582,0.01436,0.09399,70.25317,0.95078
465,5704,89,California,Redding,231256,40.5793577,-122.3138239,5170,2199,2971,1157.0,1702.0,0.7369399999999999,0.56418,0.0,0.13976,39.02467,0.94657
466,17115,5,Maine,Naples,252776,43.9757686,-70.6392975,3928,2068,1860,907.0,1292.0,0.73506,0.52686,0.02857,0.16743,43.27197,0.9348
467,4703,71,California,Rialto,229360,34.094176399999995,-117.3529084,4513,2291,2222,1039.0,1343.0,0.54194,0.41023,0.01046,0.09994,31.41017,0.70849
468,9355,105,Florida,Lakeland,238074,27.9447937,-81.9611084,4542,2238,2304,1584.0,1726.0,0.67096,0.5898800000000001,0.0,0.08319,40.19413,0.90797
469,31506,7,South Carolina,Pendleton,280146,34.6406299,-82.7793627,5636,2886,2750,587.0,932.0,0.64613,0.5,0.08127999999999999,0.06468,36.7704,0.8335899999999999
470,7659,11,Florida,Hollywood,234936,26.0396179,-80.2072233,2914,1392,1522,1110.0,1228.0,0.49048,0.44957,0.0812,0.14615,42.4132,0.85821
471,5341,81,California,Daly City,230572,37.7021372,-122.4317734,3964,2066,1898,1900.0,2686.0,0.6297,0.5046,0.00921,0.042,40.28963,0.8384799999999999
472,3980,59,California,Costa Mesa,227978,33.612382700000005,-117.9163437,1524,757,767,2225.0,3980.0,0.5422399999999999,0.71201,0.00868,0.09986,57.0582,0.97807
473,8440,83,Florida,Ocala,236396,29.181869800000005,-82.1352936,2167,1150,1017,739.0,1042.0,0.5082399999999999,0.2433,0.0,0.1701,41.21685,0.8718100000000001
474,13787,151,Indiana,Angola,246548,41.6235658,-84.8960943,3260,1564,1696,679.0,1079.0,0.54092,0.5612699999999999,0.02194,0.1475,41.58242,0.8577100000000001
475,25141,59,New York,Mineola,268073,40.744998,-73.6413147,7223,3645,3578,1479.0,2795.0,0.53556,0.4475,0.0208,0.08219,36.67159,0.87045
476,4416,65,California,Indio,228824,33.69278120000001,-116.231707,5146,2597,2549,1109.0,1859.0,0.57877,0.59864,0.02582,0.07745,42.48471,0.8962200000000001
477,31456,7,Rhode Island,Woonsocket,280052,42.0122138,-71.4947218,2689,1319,1370,890.0,1452.0,0.81212,0.35275,0.01805,0.13699999999999998,39.95181,0.8213
478,888,85,Arkansas,Cabot,222032,34.9846033,-92.0028444,4150,2103,2047,646.0,1197.0,0.67861,0.49937,0.02648,0.17276,34.73001,0.8674799999999999
479,16296,1,Maryland,Mt Savage,251278,39.7091742,-78.86842220000003,2016,1000,1016,583.0,868.0,0.6040800000000001,0.6131800000000001,0.02612,0.08457999999999999,39.54503,0.90007
480,38917,85,West Virginia,Pennsboro Wv  26415,294123,39.2532665,-80.9849158,4165,2026,2139,554.0,768.0,0.4384,0.5192899999999999,0.01151,0.09614,43.33541,0.81345
481,21192,87,North Carolina,Cosby,260489,35.66297479999999,-83.13666440000002,0,0,0,,,,,,,,
482,28900,47,Oregon,Salem,275287,44.9906716,-122.9807382,7520,3801,3719,774.0,1421.0,0.62329,0.61695,0.03746,0.07912999999999999,35.54757,0.8512200000000001
483,832,51,Arkansas,Pearcy,221914,34.446807799999995,-93.2749039,8810,4492,4318,789.0,1121.0,0.58728,0.60832,0.02224,0.13893,41.01322,0.8633799999999999
484,38811,45,West Virginia,Chapmanville,293937,38.0001832,-81.9846402,3264,1685,1579,586.0,1060.0,0.42247,0.59659,0.0,0.18669,37.14315,0.84509
485,7418,1,Florida,Gainesville,234476,29.606418100000006,-82.45243190000002,9915,4354,5561,1333.0,2116.0,0.61848,0.61659,0.0,0.0469,41.64097,0.97956
486,1137,11,Arizona,Blue,222469,33.4834297,-109.2829279,2822,1595,1227,362.0,788.0,0.29085,0.4804,0.0269,0.11683,38.49778,0.80365
487,21399,119,North Carolina,Charlotte,260865,35.049434999999995,-80.8739592,4108,2029,2079,1208.0,1406.0,0.8447,0.5966899999999999,0.0528,0.02672,36.46126,0.84615
488,34759,245,Texas,Beaumont,286266,30.063635,-94.1052262,2190,1071,1119,755.0,679.0,0.14196,0.34961,0.03213,0.11954,33.67365,0.58365
489,38670,139,Wisconsin,Neenah,293685,44.1664512,-88.57371020000002,5476,2790,2686,721.0,1568.0,0.64432,0.6817,0.0,0.08753,41.21311,0.95104
490,27610,99,Ohio,Struthers,272810,41.06635900000001,-80.6093805,2456,1247,1209,693.0,680.0,0.57019,0.34349,0.04455,0.18523,32.79722,0.8081699999999999
491,10970,21,Iowa,Albert City,241079,42.8292289,-95.022919,1500,721,779,541.0,907.0,0.41021,0.59213,0.0126,0.07087,44.07055,0.93153
492,9294,103,Florida,Clearwater,237955,27.986393900000003,-82.7473028,6932,3272,3660,1054.0,1281.0,0.5635100000000001,0.48174,0.03297,0.08578999999999999,40.55499,0.95494
493,24452,29,New York,East Amherst,266764,43.0123684,-78.71520109999999,7401,3681,3720,2177.0,2165.0,0.60897,0.7205699999999999,0.0034100000000000003,0.033780000000000004,41.27089,0.98777
494,33893,139,Texas,Ennis,284693,32.3410269,-96.6542971,8041,4067,3974,973.0,1323.0,0.5737399999999999,0.6492899999999999,0.00924,0.04553,35.69747,0.84788
495,13215,35,Indiana,Muncie,245477,40.1962303,-85.3995977,3818,2041,1777,820.0,900.0,0.6968300000000001,0.05773,0.0,0.06856,26.21037,0.93908
496,33292,41,Texas,College Station,283533,30.5034293,-96.1885032,2840,1431,1409,1060.0,1972.0,0.52676,0.64131,0.00519,0.06396,39.2768,0.93543
497,26017,83,New York,Troy,269743,42.7297985,-73.6668224,5236,2901,2335,955.0,1454.0,0.69735,0.17202,0.00829,0.02849,28.264,0.89995
498,35477,453,Texas,Austin,287682,30.4076024,-98.0505615,6559,3096,3463,1215.0,2389.0,0.68586,0.76737,0.00583,0.07699,42.19098,0.98252
499,1978,1,California,San Leandro,224091,37.70175,-122.147077,7375,3569,3806,1213.0,1909.0,0.66846,0.50557,0.0087,0.07968,37.23259,0.8367399999999999
500,15637,9,Massachusetts,Salem,250023,42.5167766,-70.8869311,3806,1546,2260,989.0,1948.0,0.75827,0.29715,0.0206,0.0832,33.85853,0.81925
501,18560,163,Michigan,Grosse Pointe,255514,42.3862364,-82.92420290000003,3216,1576,1640,1777.0,2568.0,0.76881,0.68926,0.0,0.052070000000000005,40.44151,0.96558
502,7842,31,Florida,Jacksonville,235270,30.2949463,-81.7252802,4057,1992,2065,858.0,1010.0,0.72778,0.31235,0.04376,0.15887,36.3011,0.8771700000000001
503,35252,439,Texas,Fort Worth,287229,32.6782741,-97.3515442,5820,3055,2765,775.0,988.0,0.58892,0.55043,0.01078,0.0306,33.01885,0.53885
504,17731,87,Michigan,Attica,253965,43.0243949,-83.1609821,4746,2357,2389,822.0,1378.0,0.66042,0.6178100000000001,0.02051,0.06203,41.18657,0.93836
505,8711,86,Florida,Miami,236899,25.7773664,-80.42598819999998,2872,2849,23,,,,0.19832,0.04001,0.12952,41.2372,0.5817100000000001
506,1591,13,Arizona,Chandler,223347,33.2111712,-111.84976840000002,2502,1176,1326,1348.0,1120.0,0.49772,0.77891,0.0,0.01786,72.90451,0.93424
507,18545,163,Michigan,Detroit,255484,42.40404270000001,-83.2498756,1546,642,904,872.0,748.0,0.62443,0.16769,0.0,0.06135,30.71897,0.8189
508,11394,5,Idaho,Arimo,241900,42.51201320000001,-112.1218261,4653,2254,2399,680.0,1027.0,0.53456,0.66281,0.01909,0.13129000000000002,44.00804,0.85905
509,37015,810,Virginia,Virginia Beach,290589,36.8665863,-76.0543382,3479,1630,1849,2362.0,2367.0,0.71368,0.7077899999999999,0.014430000000000004,0.054110000000000005,44.98747,0.9709
510,12486,89,Illinois,Aurora,244053,41.7444259,-88.3159514,6187,2970,3217,926.0,1465.0,0.78693,0.49105,0.0094,0.06759,31.23334,0.5063300000000001
511,9336,103,Florida,Gulfport,238032,27.737450800000005,-82.713403,1441,606,835,939.0,953.0,0.28811,0.64851,0.04785,0.13860999999999998,68.65979,0.88133
512,29857,49,Pennsylvania,East Springfield,277087,41.9605696,-80.44975699999998,3400,1795,1605,755.0,1026.0,0.59099,0.54403,0.00426,0.11648,39.78712,0.8628600000000001
513,23223,31,New Jersey,Paterson,264427,40.9242986,-74.1499553,4394,1894,2500,1159.0,2266.0,0.8643200000000001,0.40874,0.05905,0.09433,31.430390000000006,0.7770699999999999
